Capital-bra,Kuku-bra,2016
Capital-bra,Oh-kolleg-ep,2017
Capital-bra,Makarov-komplex,2017
Capital-bra,Ibrakadabra-ep,2017
Capital-bra,Blyat,2017
Capital-bra,5-songs-in-einer-nacht-ep,2018
Capital-bra,Berlin-lebt,2018
Capital-bra,Fickt-euch-alle-ep,2018
Capital-bra,Allein,2018
Capital-bra,Cherry-lady-single,2019
Capital-bra,Cb6,2019
Capital-bra,Cb7,2020
Capital-bra,8,2022
